"id";"value";"revised_at";"product_sku_id";"product_id";"price_type_id"
68904;1839990;"2021-06-19 09";3932;4027;1
68905;2278989;"2021-06-19 09";3934;4029;1
68906;2579990;"2021-06-19 09";3934;4029;1
68907;2893789;"2021-06-19 09";4892;5001;1
68908;2969990;"2021-06-19 09";4892;5001;1
68909;333889;"2021-06-19 09";6865;7248;1
72028;2224940;"2021-06-24 19";6591;6956;1
68910;329991;"2021-06-19 09";6865;7248;1
72029;2370000;"2021-06-24 19";6591;6956;1
69053;2119989;"2021-06-20 15";6650;7024;1
69054;2490000;"2021-06-20 15";6650;7024;1
72030;2968000;"2021-06-24 19";4148;4251;1
72031;2995000;"2021-06-24 19";4148;4251;1
63683;219990;"2021-06-22 19";1636;1764;1
65413;1297000;"2021-06-22 21";1573;1701;1
68035;1949990;"2021-06-27 18";2236;2368;1
65211;124900;"2021-06-23 11";1747;1875;1
57472;19990;"2021-06-27 17";6847;7230;1
68034;199990;"2021-06-27 18";2230;2362;1
68071;849990;"2021-06-27 18";2253;2385;1
70995;2990;"2021-06-27 18";8232;9282;1
55446;899900;"2021-06-27 18";3304;3405;1
68287;1199900;"2021-06-27 18";3594;3683;1
9732;5999990;"2021-06-27 18";3738;3826;1
67965;19992;"2021-06-27 19";823;887;1
68411;254990;"2021-06-27 19";2864;2972;1
65376;219989;"2021-06-27 19";5071;5179;1
60923;690900;"2021-06-27 19";2368;2500;1
72163;2119989;"2021-06-25 03";6650;7024;1
61858;22990;"2021-06-13 21";334;355;1
68543;11990;"2021-06-16 09";4814;3721;2
68544;17990;"2021-06-16 09";6560;6924;2
68545;19990;"2021-06-16 09";6544;3724;2
68546;24990;"2021-06-16 09";6902;7283;2
68547;34990;"2021-06-16 09";4816;4928;2
68548;38990;"2021-06-16 09";4817;4929;2
68549;39990;"2021-06-16 09";6545;6907;2
68333;370989;"2021-06-15 13";5664;5834;1
68550;64990;"2021-06-16 09";6546;6908;2
68551;65990;"2021-06-16 09";6903;7284;2
68552;69990;"2021-06-16 09";4818;4930;2
68553;79990;"2021-06-16 09";4819;4931;2
68334;399990;"2021-06-15 13";5664;5834;1
68072;899990;"2021-06-14 09";6095;5591;1
68073;999990;"2021-06-14 09";2762;5592;1
68074;827990;"2021-06-14 09";2763;5588;1
68075;734990;"2021-06-14 09";2765;5590;1
68076;367990;"2021-06-14 09";2768;2537;1
68077;1364990;"2021-06-14 09";2771;5593;1
68078;827990;"2021-06-14 09";2774;5589;1
68335;1409789;"2021-06-15 13";6864;7247;1
68336;1639990;"2021-06-15 13";6864;7247;1
68337;1695989;"2021-06-15 13";5674;5844;1
68338;2019990;"2021-06-15 13";5674;5844;1
68339;1430989;"2021-06-15 13";3932;4027;1
68340;1839990;"2021-06-15 13";3932;4027;1
68341;2278989;"2021-06-15 13";3934;4029;1
68342;2579990;"2021-06-15 13";3934;4029;1
68343;2893789;"2021-06-15 13";4892;5001;1
68554;124990;"2021-06-16 09";6590;6955;2
68555;179990;"2021-06-16 09";4821;4933;2
72032;1473400;"2021-06-24 19";5266;5381;1
71813;370989;"2021-06-23 23";5664;5834;1
68344;2969990;"2021-06-15 13";4892;5001;1
68345;333889;"2021-06-15 13";6865;7248;1
68346;329991;"2021-06-15 13";6865;7248;1
68347;702769;"2021-06-15 13";6720;7099;1
68348;1239990;"2021-06-15 13";6720;7099;1
68349;837389;"2021-06-15 13";6721;7100;1
68350;1129990;"2021-06-15 13";6721;7100;1
68351;1907989;"2021-06-15 13";6722;7101;1
68352;2799990;"2021-06-15 13";6722;7101;1
68353;1642989;"2021-06-15 13";6723;4148;1
68354;1599990;"2021-06-15 13";6723;4148;1
68355;503489;"2021-06-15 13";6724;7102;1
68356;709990;"2021-06-15 13";6724;7102;1
68357;1399189;"2021-06-15 13";6733;7111;1
68358;1389990;"2021-06-15 13";6733;7111;1
71546;794894;"2021-06-23 01";2754;7038;1
72520;794894;"2021-06-27 04";2754;7038;1
68770;370989;"2021-06-18 17";5664;5834;1
55614;34990;"2021-06-27 18";1385;1513;1
68771;399990;"2021-06-18 17";5664;5834;1
7228;36000;"2021-06-27 19";1807;1935;1
68772;1409789;"2021-06-18 17";6864;7247;1
68773;1639990;"2021-06-18 17";6864;7247;1
68774;1409789;"2021-06-18 17";7110;7582;1
68775;1547160;"2021-06-18 17";7110;7582;1
68776;1695989;"2021-06-18 17";5674;5844;1
68777;2019990;"2021-06-18 17";5674;5844;1
68778;1430989;"2021-06-18 17";3932;4027;1
68779;1839990;"2021-06-18 17";3932;4027;1
68780;2278989;"2021-06-18 17";3934;4029;1
61737;199900;"2021-06-27 19";6184;6460;1
68983;794989;"2021-06-20 00";2871;7207;1
68984;899990;"2021-06-20 00";2871;7207;1
68781;2579990;"2021-06-18 17";3934;4029;1
68782;2893789;"2021-06-18 17";4892;5001;1
68783;2969990;"2021-06-18 17";4892;5001;1
68784;333889;"2021-06-18 17";6865;7248;1
68785;329991;"2021-06-18 17";6865;7248;1
69055;794989;"2021-06-20 15";2871;7207;1
69056;899990;"2021-06-20 15";2871;7207;1
68430;269900;"2021-06-22 22";1970;7343;1
68244;429900;"2021-06-20 23";6075;6898;1
68245;459900;"2021-06-20 23";4637;4758;1
68246;1799900;"2021-06-20 23";4651;7266;1
67531;489990;"2021-06-13 21";7554;8236;1
67495;953989;"2021-06-14 08";6095;5591;1
68556;489990;"2021-06-16 09";6009;6267;2
68557;1599990;"2021-06-16 09";4888;4998;2
68558;1639990;"2021-06-16 09";7695;8393;2
68559;649990;"2021-06-16 09";6614;7286;2
68560;670090;"2021-06-16 09";6614;7286;1
68359;476894;"2021-06-15 21";2843;2951;1
68247;84990;"2021-06-15 00";3946;5565;1
68248;32990;"2021-06-15 00";3950;6606;1
68561;1299990;"2021-06-16 09";4865;6752;2
68562;1340190;"2021-06-16 09";4865;6752;1
71442;39990;"2021-06-22 13";4774;4887;2
68787;275960;"2021-06-18 18";7716;8415;1
71443;79990;"2021-06-22 13";4776;4889;2
71444;139990;"2021-06-22 13";4893;5002;2
71445;449990;"2021-06-22 13";6215;6516;2
68912;2119989;"2021-06-19 12";6650;7024;1
68913;2490000;"2021-06-19 12";6650;7024;1
71446;779990;"2021-06-22 13";4781;4894;2
68360;469990;"2021-06-15 13";2862;2970;1
68361;254990;"2021-06-15 13";2864;2972;1
68362;794989;"2021-06-15 13";2871;7207;1
68363;899990;"2021-06-15 13";2871;7207;1
68431;1473400;"2021-06-15 23";5266;5381;1
71447;949990;"2021-06-22 13";5659;5829;2
68432;1749900;"2021-06-15 23";5266;5381;1
71448;96990;"2021-06-22 13";4777;7815;2
71449;99990;"2021-06-22 13";4777;7815;1
71450;599990;"2021-06-22 13";6216;7269;2
71451;631590;"2021-06-22 13";6216;7269;1
71897;953989;"2021-06-24 08";6095;5591;1
68985;2119989;"2021-06-20 00";6650;7024;1
68986;2490000;"2021-06-20 00";6650;7024;1
71087;46990;"2021-06-23 13";8280;9146;1
30260;918900;"2020-10-12 19";4399;4502;1
72164;2490000;"2021-06-25 03";6650;7024;1
72033;1749900;"2021-06-24 19";5266;5381;1
38403;1059989;"2020-10-29 11";2762;5592;1
71547;889990;"2021-06-23 01";2754;7038;1
40478;1343990;"2020-11-03 16";3978;4074;2
48406;839990;"2020-12-20 00";2253;2385;1
69926;49990;"2021-06-21 01";2954;3059;1
71814;399990;"2021-06-23 23";5664;5834;1
48796;1431000;"2020-12-22 11";4085;4187;1
71815;1409789;"2021-06-23 23";6864;7247;1
48018;139990;"2020-12-17 17";6313;6624;1
71816;1639990;"2021-06-23 23";6864;7247;1
38690;2067000;"2020-10-30 10";4088;4190;1
49864;47900;"2020-12-26 13";5193;5299;1
72521;889990;"2021-06-27 04";2754;7038;1
68769;329990;"2021-06-23 03";7714;8413;1
70091;899900;"2021-06-25 08";7976;8661;1
68080;55293;"2021-06-27 17";955;1019;1
68081;55293;"2021-06-27 17";957;1021;1
68082;65093;"2021-06-27 17";956;1020;1
68083;104993;"2021-06-27 17";952;1016;1
68084;145593;"2021-06-27 17";958;1022;1
70092;891430;"2021-06-27 17";7977;8662;2
68517;14990;"2021-06-27 18";7698;8396;1
71055;99990;"2021-06-27 18";8085;9218;1
68038;23990;"2021-06-27 18";7562;8247;1
71085;17990;"2021-06-27 19";8278;9144;1
71086;24990;"2021-06-27 19";8279;9145;1
71088;19990;"2021-06-27 19";8281;9147;1
68788;522990;"2021-06-27 19";3400;3501;1
69915;6490;"2021-06-27 19";7953;8638;1
69916;9990;"2021-06-27 19";7954;8639;1
69917;26990;"2021-06-27 19";7955;8640;1
69918;5990;"2021-06-27 19";7956;8641;1
69920;16990;"2021-06-27 19";7958;8643;1
69921;3990;"2021-06-27 19";7959;8644;1
69922;29990;"2021-06-27 19";7960;8645;1
69923;34990;"2021-06-27 19";7961;8646;1
69924;42990;"2021-06-27 19";7962;8647;1
69925;81990;"2021-06-27 19";7963;8648;1
67532;1293200;"2021-06-13 21";6562;6926;1
67533;1299989;"2021-06-13 21";6562;6926;1
67534;1699990;"2021-06-13 21";3859;3954;1
67535;1009990;"2021-06-13 21";3861;3956;1
67536;2709990;"2021-06-13 21";3863;3958;1
67537;2289990;"2021-06-13 21";3864;3959;1
67538;1499990;"2021-06-13 21";3866;3961;1
68249;370989;"2021-06-15 00";5664;5834;1
68250;399990;"2021-06-15 00";5664;5834;1
68251;1409789;"2021-06-15 00";6864;7247;1
68252;1639990;"2021-06-15 00";6864;7247;1
68253;1695989;"2021-06-15 00";5674;5844;1
68254;2019990;"2021-06-15 00";5674;5844;1
68255;1430989;"2021-06-15 00";3932;4027;1
68085;40000;"2021-06-14 10";2900;3011;1
71548;165000;"2021-06-23 01";8372;9366;1
68256;1839990;"2021-06-15 00";3932;4027;1
68257;2278989;"2021-06-15 00";3934;4029;1
68258;2579990;"2021-06-15 00";3934;4029;1
68259;2893789;"2021-06-15 00";4892;5001;1
71817;1409789;"2021-06-23 23";7110;7582;1
71898;1059989;"2021-06-24 08";2762;5592;1
70221;953989;"2021-06-21 14";6095;5591;1
68433;702769;"2021-06-15 23";6720;7099;1
68260;2969990;"2021-06-15 00";4892;5001;1
68261;333889;"2021-06-15 00";6865;7248;1
68262;329991;"2021-06-15 00";6865;7248;1
68434;1239990;"2021-06-15 23";6720;7099;1
68263;449900;"2021-06-15 00";2843;2951;1
68264;794989;"2021-06-15 00";2871;7207;1
68265;899990;"2021-06-15 00";2871;7207;1
68435;837389;"2021-06-15 23";6721;7100;1
68436;1129990;"2021-06-15 23";6721;7100;1
68437;1907989;"2021-06-15 23";6722;7101;1
68438;2799990;"2021-06-15 23";6722;7101;1
68439;1642989;"2021-06-15 23";6723;4148;1
68440;1599990;"2021-06-15 23";6723;4148;1
68441;503489;"2021-06-15 23";6724;7102;1
68442;709990;"2021-06-15 23";6724;7102;1
72165;1473400;"2021-06-25 04";5266;5381;1
68365;839000;"2021-06-15 14";7115;6971;1
68366;769000;"2021-06-15 14";7117;5330;1
68563;370989;"2021-06-16 10";5664;5834;1
68564;399990;"2021-06-16 10";5664;5834;1
68565;1409789;"2021-06-16 10";6864;7247;1
68443;1399189;"2021-06-15 23";6733;7111;1
68566;1639990;"2021-06-16 10";6864;7247;1
68567;1695989;"2021-06-16 10";5674;5844;1
68568;2019990;"2021-06-16 10";5674;5844;1
68569;1430989;"2021-06-16 10";3932;4027;1
68570;1839990;"2021-06-16 10";3932;4027;1
68444;1389990;"2021-06-15 23";6733;7111;1
72522;370989;"2021-06-27 04";5664;5834;1
68571;2278989;"2021-06-16 10";3934;4029;1
68572;2579990;"2021-06-16 10";3934;4029;1
68573;2893789;"2021-06-16 10";4892;5001;1
68574;2969990;"2021-06-16 10";4892;5001;1
68575;333889;"2021-06-16 10";6865;7248;1
68576;329991;"2021-06-16 10";6865;7248;1
69057;1473400;"2021-06-20 16";5266;5381;1
69058;1749900;"2021-06-20 16";5266;5381;1
71365;1473400;"2021-06-22 03";5266;5381;1
68914;794989;"2021-06-19 12";2871;7207;1
68915;899990;"2021-06-19 12";2871;7207;1
4740;135000;"2021-06-27 17";1657;1785;1
69929;6990;"2021-06-27 19";7966;8651;1
66739;5253;"2021-06-22 21";7199;7878;1
66712;229990;"2021-06-22 21";7181;7860;1
69930;24990;"2021-06-27 19";7967;8652;1
66817;5990;"2021-06-22 21";2352;2484;1
69931;76990;"2021-06-27 19";7968;8653;1
69932;49990;"2021-06-27 19";7969;8654;1
69933;15490;"2021-06-27 19";7970;8655;1
69934;79990;"2021-06-27 19";7971;8656;1
69935;26990;"2021-06-27 19";7972;8657;1
7993;949990;"2021-06-27 19";1478;1608;1
8599;27990;"2021-06-27 19";2883;2991;1
69914;39990;"2021-06-27 19";7952;8637;1
67539;709990;"2021-06-13 21";7555;8237;1
68086;370989;"2021-06-14 11";5664;5834;1
68087;399990;"2021-06-14 11";5664;5834;1
68088;1409789;"2021-06-14 11";6864;7247;1
68089;1639990;"2021-06-14 11";6864;7247;1
68090;1695989;"2021-06-14 11";5674;5844;1
68091;2019990;"2021-06-14 11";5674;5844;1
68092;1430989;"2021-06-14 11";3932;4027;1
30261;874792;"2020-10-12 19";4399;4502;2
68093;1839990;"2021-06-14 11";3932;4027;1
68094;2278989;"2021-06-14 11";3934;4029;1
68095;2579990;"2021-06-14 11";3934;4029;1
68096;2893789;"2021-06-14 11";4892;5001;1
68097;2969990;"2021-06-14 11";4892;5001;1
68098;333889;"2021-06-14 11";6865;7248;1
68099;329991;"2021-06-14 11";6865;7248;1
68266;449900;"2021-06-15 00";3276;3377;1
68367;1293200;"2021-06-15 15";6562;6926;1
68368;1299989;"2021-06-15 15";6562;6926;1
68577;794894;"2021-06-16 10";2754;7038;1
71899;779089;"2021-06-24 08";2765;5590;1
68578;889990;"2021-06-16 10";2754;7038;1
68790;132900;"2021-06-18 18";6061;6322;1
70222;1059989;"2021-06-21 14";2762;5592;1
68791;126520;"2021-06-18 18";6061;6322;2
70223;779089;"2021-06-21 14";2765;5590;1
31138;999999;"2020-10-13 01";3931;4026;1
70224;390069;"2021-06-21 14";2768;2537;1
68797;2119989;"2021-06-18 18";6650;7024;1
68798;2490000;"2021-06-18 18";6650;7024;1
69936;2119989;"2021-06-21 02";6650;7024;1
38230;847989;"2020-10-29 00";3931;4026;1
69937;2490000;"2021-06-21 02";6650;7024;1
68987;370989;"2021-06-20 01";5664;5834;1
68988;399990;"2021-06-20 01";5664;5834;1
68989;1409789;"2021-06-20 01";6864;7247;1
68990;1639990;"2021-06-20 01";6864;7247;1
68991;1409789;"2021-06-20 01";7110;7582;1
68992;1547160;"2021-06-20 01";7110;7582;1
68993;1695989;"2021-06-20 01";5674;5844;1
68994;2019990;"2021-06-20 01";5674;5844;1
68995;1430989;"2021-06-20 01";3932;4027;1
72034;3059990;"2021-06-24 19";7718;8417;1
71818;1547160;"2021-06-23 23";7110;7582;1
71819;1695989;"2021-06-23 23";5674;5844;1
71366;1749900;"2021-06-22 03";5266;5381;1
71820;2019990;"2021-06-23 23";5674;5844;1
71821;1430989;"2021-06-23 23";3932;4027;1
71822;1839990;"2021-06-23 23";3932;4027;1
68996;1839990;"2021-06-20 01";3932;4027;1
68997;2278989;"2021-06-20 01";3934;4029;1
68998;2579990;"2021-06-20 01";3934;4029;1
68999;2893789;"2021-06-20 01";4892;5001;1
69000;2969990;"2021-06-20 01";4892;5001;1
69001;333889;"2021-06-20 01";6865;7248;1
69002;329991;"2021-06-20 01";6865;7248;1
71823;2278989;"2021-06-23 23";3934;4029;1
71824;2579990;"2021-06-23 23";3934;4029;1
71825;2893789;"2021-06-23 23";4892;5001;1
71826;2969990;"2021-06-23 23";4892;5001;1
71827;333889;"2021-06-23 23";6865;7248;1
72523;399990;"2021-06-27 04";5664;5834;1
69059;794894;"2021-06-20 16";2754;7038;1
69060;889990;"2021-06-20 16";2754;7038;1
72166;1749900;"2021-06-25 04";5266;5381;1
72524;1409789;"2021-06-27 04";6864;7247;1
38742;159900;"2021-06-27 12";551;578;1
69004;35010;"2021-06-27 12";3564;3653;1
69005;40410;"2021-06-27 12";3565;3654;1
71549;175000;"2021-06-23 01";8373;9367;1
71550;214000;"2021-06-23 01";8374;9368;1
69003;27810;"2021-06-27 12";3563;6327;1
68917;3399989;"2021-06-24 11";7718;8417;1
68918;1099990;"2021-06-24 11";7719;8418;1
72359;599990;"2021-06-27 18";6862;7245;1
72360;18990;"2021-06-27 19";6560;6924;2
68794;1299989;"2021-06-27 19";6562;6926;2
68796;741989;"2021-06-27 19";6647;7021;1
70090;872903;"2021-06-25 08";7976;8661;2
71655;1473400;"2021-06-23 13";5266;5381;1
71656;1749900;"2021-06-23 13";5266;5381;1
67540;1089990;"2021-06-13 21";4020;4121;1
67541;109990;"2021-06-13 21";4026;4127;1
68100;309990;"2021-06-14 12";3924;4019;1
67542;130000;"2021-06-13 22";1645;1577;1
67543;55000;"2021-06-13 22";1645;1578;1
67544;105000;"2021-06-13 22";1645;1582;1
68799;794894;"2021-06-18 18";2754;7038;1
68800;889990;"2021-06-18 18";2754;7038;1
68267;1199900;"2021-06-15 02";3594;3683;1
68369;1340000;"2021-06-15 15";4147;4250;1
68370;1490000;"2021-06-15 15";6855;7238;2
68371;1579400;"2021-06-15 15";6855;7238;1
69938;134990;"2021-06-21 02";5235;6510;1
69939;79990;"2021-06-21 02";4635;4756;1
68446;794894;"2021-06-15 23";2754;7038;1
68447;889990;"2021-06-15 23";2754;7038;1
71553;519990;"2021-06-23 01";4896;5005;2
69940;449990;"2021-06-21 02";6067;6329;1
69941;1899990;"2021-06-21 02";6583;6948;1
68579;189990;"2021-06-16 10";4787;4900;2
68580;429990;"2021-06-16 10";4974;5082;2
71452;129990;"2021-06-22 14";5444;5558;1
71453;94990;"2021-06-22 14";4082;4184;1
71828;329991;"2021-06-23 23";6865;7248;1
71367;794894;"2021-06-22 04";2754;7038;1
69061;794894;"2021-06-20 18";2754;7038;1
69062;889990;"2021-06-20 18";2754;7038;1
71368;889990;"2021-06-22 04";2754;7038;1
70225;1473400;"2021-06-21 15";5266;5381;1
70226;1749900;"2021-06-21 15";5266;5381;1
68919;349990;"2021-06-22 22";7121;1727;1
72035;989991;"2021-06-24 19";7719;8418;1
71900;390069;"2021-06-24 08";2768;2537;1
72525;1639990;"2021-06-27 04";6864;7247;1
72526;1409789;"2021-06-27 04";7110;7582;1
69006;794894;"2021-06-20 05";2754;7038;1
69007;889990;"2021-06-20 05";2754;7038;1
72527;1547160;"2021-06-27 04";7110;7582;1
72528;1695989;"2021-06-27 04";5674;5844;1
72529;2019990;"2021-06-27 04";5674;5844;1
72530;1664200;"2021-06-27 04";3932;4027;1
72531;1839990;"2021-06-27 04";3932;4027;1
72532;2278989;"2021-06-27 04";3934;4029;1
72533;2579990;"2021-06-27 04";3934;4029;1
72534;2893789;"2021-06-27 04";4892;5001;1
72535;2969990;"2021-06-27 04";4892;5001;1
72536;333889;"2021-06-27 04";6865;7248;1
72537;329991;"2021-06-27 04";6865;7248;1
72538;953989;"2021-06-27 04";6095;5591;1
72539;1059989;"2021-06-27 04";2762;5592;1
72540;877669;"2021-06-27 04";2763;5588;1
1778;39900;"2021-06-27 17";70;71;1
1758;29990;"2021-06-27 17";50;50;1
1760;19990;"2021-06-27 17";52;52;1
68079;25193;"2021-06-27 17";951;1015;1
9207;399990;"2021-06-27 18";4035;4136;1
12800;18990;"2021-06-27 18";4841;4951;2
72361;25590;"2021-06-27 19";6902;7283;2
72362;35090;"2021-06-27 19";4816;4928;2
72363;40790;"2021-06-27 19";4817;4929;2
72364;40790;"2021-06-27 19";6545;6907;2
72365;66490;"2021-06-27 19";6546;6908;2
72366;66490;"2021-06-27 19";6903;7284;2
72367;75990;"2021-06-27 19";4818;4930;2
72368;132990;"2021-06-27 19";6590;6955;2
72369;180490;"2021-06-27 19";4821;4933;2
72370;12290;"2021-06-27 19";4814;3721;2
72371;12990;"2021-06-27 19";4814;3721;1
72372;22790;"2021-06-27 19";6544;3724;2
72373;23990;"2021-06-27 19";6544;3724;1
71158;399990;"2021-06-27 19";8010;9022;1
7490;1463900;"2021-06-27 19";3718;3806;1
7480;1599990;"2021-06-27 19";3674;3762;1
7494;1779990;"2021-06-27 19";3677;3765;1
71552;86990;"2021-06-27 19";4878;4988;2
71658;889990;"2021-06-23 13";2754;7038;1
68916;2999990;"2021-06-27 10";7717;8416;1
68101;29990;"2021-06-14 12";6391;6720;1
71657;794894;"2021-06-23 13";2754;7038;1
72167;2224940;"2021-06-25 04";6591;6956;1
69942;164990;"2021-06-21 02";6698;7075;1
69943;39990;"2021-06-21 02";6391;6720;1
69944;129990;"2021-06-21 02";4676;4794;1
68582;794989;"2021-06-16 10";2871;7207;1
68583;899990;"2021-06-16 10";2871;7207;1
69945;1473400;"2021-06-21 02";5266;5381;1
69946;1749900;"2021-06-21 02";5266;5381;1
72168;2370000;"2021-06-25 04";6591;6956;1
68372;794894;"2021-06-15 16";2754;7038;1
68448;1293200;"2021-06-15 23";6562;6926;1
68373;889990;"2021-06-15 16";2754;7038;1
68449;1299989;"2021-06-15 23";6562;6926;1
72169;2968000;"2021-06-25 04";4148;4251;1
72170;2995000;"2021-06-25 04";4148;4251;1
68445;1199900;"2021-06-25 05";1471;1601;1
69063;1473400;"2021-06-20 18";5266;5381;1
69064;1749900;"2021-06-20 18";5266;5381;1
68581;476894;"2021-06-18 12";2843;2951;1
68920;370989;"2021-06-19 16";5664;5834;1
68921;399990;"2021-06-19 16";5664;5834;1
68922;1409789;"2021-06-19 16";6864;7247;1
68923;1639990;"2021-06-19 16";6864;7247;1
68924;1409789;"2021-06-19 16";7110;7582;1
68925;1547160;"2021-06-19 16";7110;7582;1
68926;1695989;"2021-06-19 16";5674;5844;1
68927;2019990;"2021-06-19 16";5674;5844;1
68928;1430989;"2021-06-19 16";3932;4027;1
68929;1839990;"2021-06-19 16";3932;4027;1
68930;2278989;"2021-06-19 16";3934;4029;1
68931;2579990;"2021-06-19 16";3934;4029;1
68932;2893789;"2021-06-19 16";4892;5001;1
68933;2969990;"2021-06-19 16";4892;5001;1
68934;333889;"2021-06-19 16";6865;7248;1
68935;329991;"2021-06-19 16";6865;7248;1
27437;9490;"2020-10-02 20";2337;5727;2
71454;899990;"2021-06-22 14";6095;5591;1
71455;999990;"2021-06-22 14";2762;5592;1
71456;734990;"2021-06-22 14";2765;5590;1
71457;367990;"2021-06-22 14";2768;2537;1
50589;104900;"2021-06-22 17";2291;2423;1
10909;1024990;"2021-06-27 18";4265;4368;1
72036;1979991;"2021-06-24 19";5018;5126;1
72037;1052990;"2021-06-24 19";5019;5127;1
72038;1979991;"2021-06-24 19";5020;5128;1
72541;779089;"2021-06-27 04";2765;5590;1
69008;1449990;"2021-06-27 17";7684;8382;1
71369;953989;"2021-06-22 07";6095;5591;1
71370;1059989;"2021-06-22 07";2762;5592;1
71371;779089;"2021-06-22 07";2765;5590;1
71372;390069;"2021-06-22 07";2768;2537;1
71554;953989;"2021-06-23 05";6095;5591;1
71555;1059989;"2021-06-23 05";2762;5592;1
71556;779089;"2021-06-23 05";2765;5590;1
71557;390069;"2021-06-23 05";2768;2537;1
12121;12000;"2021-06-27 18";4678;4796;1
57640;28000;"2021-06-27 18";6775;7158;1
66294;1199990;"2021-06-27 18";5040;5148;1
69927;2990;"2021-06-27 18";7964;8649;1
69947;358890;"2021-06-27 19";7913;8598;2
69948;369990;"2021-06-27 19";7913;8598;1
69949;473350;"2021-06-27 19";7914;8599;2
69950;487990;"2021-06-27 19";7914;8599;1
69951;124150;"2021-06-27 19";7915;8600;2
69952;127990;"2021-06-27 19";7915;8600;1
69953;155190;"2021-06-27 19";7916;8601;2
69954;159990;"2021-06-27 19";7916;8601;1
69955;333670;"2021-06-27 19";7917;8602;2
69956;343990;"2021-06-27 19";7917;8602;1
69957;446190;"2021-06-27 19";7918;8603;2
69958;459990;"2021-06-27 19";7918;8603;1
68801;583990;"2021-06-27 19";6311;6619;1
68802;1299900;"2021-06-27 19";5742;5912;1
67545;10002000;"2021-06-13 22";4493;4599;1
67548;45000;"2021-06-13 22";1645;1672;1
68102;702769;"2021-06-14 12";6720;7099;1
68103;1239990;"2021-06-14 12";6720;7099;1
68104;837389;"2021-06-14 12";6721;7100;1
68105;1129990;"2021-06-14 12";6721;7100;1
68106;1907989;"2021-06-14 12";6722;7101;1
71558;370989;"2021-06-23 01";5664;5834;1
71559;399990;"2021-06-23 01";5664;5834;1
68107;2799990;"2021-06-14 12";6722;7101;1
68108;1642989;"2021-06-14 12";6723;4148;1
68109;1599990;"2021-06-14 12";6723;4148;1
68110;503489;"2021-06-14 12";6724;7102;1
68111;709990;"2021-06-14 12";6724;7102;1
68112;1399189;"2021-06-14 12";6733;7111;1
68113;1389990;"2021-06-14 12";6733;7111;1
71560;1409789;"2021-06-23 01";6864;7247;1
71561;1639990;"2021-06-23 01";6864;7247;1
71562;1409789;"2021-06-23 01";7110;7582;1
71563;1547160;"2021-06-23 01";7110;7582;1
68804;1729990;"2021-06-18 18";3859;3954;1
68377;1473400;"2021-06-15 16";5266;5381;1
68378;1749900;"2021-06-15 16";5266;5381;1
68805;2759990;"2021-06-18 18";3867;3962;1
68584;49990;"2021-06-16 10";4823;4935;2
